Dialouge ,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,Actor
Rajini (28).wav,689.7521515,100699.8234,1430.993599,598094.895,0.060123898,0.000836205,0.47276485,0.09050703,0.033941641,0.000537587,123.046875,-296.62976,5026.01,191.97508,1637.6763,-4.9180756,1257.7744,18.895485,1145.3752,36.253647,847.1121,6.934959,459.1072,5.742544,549.3712,1.4426963,439.9874,6.412347,398.03152,8.340824,205.83182,-2.1229131,354.22025,10.718204,237.68106,13.029001,161.05655,-5.0955195,183.4075,4.353063,144.71751,14.935273,220.8449,-0.492343,168.8754,-0.97018605,127.442635,9.670652,140.73488,0.9327174,116.9209,Rajini
Rajini (29).wav,1902.168159,529666.3634,3832.443059,1302952.4,0.093862268,0.004572149,0.4264617,0.10050149,0.119873576,0.006918242,151.9990809,-142.49301,13415.583,128.50209,1305.7332,-41.804436,1148.8872,49.812153,620.5542,-31.10138,410.29767,17.031448,513.0355,-11.365847,247.06929,8.858218,195.2452,-6.310514,273.67947,-3.900967,126.965546,13.439406,171.41992,-10.459672,115.6055,15.51791,116.5299,-9.017377,138.51118,5.08694,81.93652,-2.6477227,59.622864,-1.2204144,51.547527,3.3992164,68.749275,-7.2622943,67.829,4.342377,74.57828,Rajini
Rajini (30).wav,1237.558457,53224.84123,2627.257831,343045.1652,0.080353928,0.001831099,0.38282514,0.09407083,0.081338266,0.000604849,107.6660156,-192.44678,1855.5923,202.19731,667.6285,-57.66801,1099.2223,29.959312,862.368,11.117244,842.9962,-25.549768,434.5184,25.657454,413.64996,-2.5439029,396.09998,-20.925962,393.53577,5.265524,336.3161,-0.15967546,489.94904,-5.709139,218.05132,-2.0442824,147.96667,-4.7180743,241.69527,0.6572914,143.68979,2.9345975,169.13818,-3.588219,138.26381,1.8932029,138.28941,-0.008476078,142.52916,-9.351987,114.93098,Rajini
Rajini (31).wav,1884.021369,498313.9983,3422.800515,956731.1365,0.039691431,0.001633312,0.4459136,0.085998856,0.148956661,0.004508068,112.3471467,-320.97055,23590.664,132.55368,6125.8975,-45.256546,1624.7784,37.86866,1258.0062,5.78896,682.76074,-5.8874288,472.1724,0.5522486,360.22375,-21.738653,525.36774,-1.7189366,337.9737,-17.109392,275.10895,-10.169828,193.95316,8.245716,264.3811,-11.9768305,186.09555,0.34810176,277.41385,9.812522,223.3759,-6.5398316,132.18037,-9.719236,170.16342,-1.7121261,166.56793,-5.498329,164.78256,-11.801014,128.81943,Rajini
Rajini (32).wav,1328.269873,386827.5806,2509.498452,1440844.029,0.037936534,0.001769866,0.3737187,0.10222643,0.09336306,0.003104192,143.5546875,-363.28745,13615.753,141.7727,5456.7515,-23.147306,1847.9365,14.057069,926.8466,13.97248,649.6499,-13.388165,541.82965,-1.156302,319.5524,-5.280865,260.92657,-13.810506,400.26965,-12.633247,158.8369,-9.62278,322.0189,-12.29935,155.49672,-10.430938,151.48256,4.6376452,151.20758,4.1521106,72.01556,-6.7026105,112.59451,-2.1669009,141.48077,1.1633544,100.67412,-10.197073,126.06144,-9.93942,108.59138,Rajini
Rajini (33).wav,1607.681956,845726.9525,3231.642427,2480701.576,0.141971081,0.007766137,0.35485902,0.102950364,0.099796167,0.008715904,143.5546875,-174.42477,13065.87,127.96594,2522.8257,-8.290722,986.83057,64.85629,517.91064,-13.851743,443.72604,21.594278,332.62598,-3.4972289,628.3777,0.24880596,314.91418,-10.998411,233.91924,-2.3164978,199.31126,0.49437413,148.69002,-8.415307,194.00937,5.713685,134.35269,-8.131255,157.9399,19.187878,202.58736,-6.0678234,130.61134,-5.4520335,107.59181,3.7449672,220.90758,-15.871662,163.54524,6.5512257,210.42426,Rajini
Rajini (34).wav,1394.348803,188131.2441,2399.190341,264605.3409,0.032314795,0.001320035,0.30884895,0.083548054,0.116326349,0.001990002,151.9990809,-308.735,7905.378,191.99043,412.80164,-73.1875,1817.9438,2.2978344,1656.5615,36.865055,370.6064,-12.245395,398.24728,2.205133,345.5987,15.877091,250.65332,-0.43269604,166.54152,-6.229493,234.8139,-0.4726294,154.88611,-4.464698,135.47018,-0.7027704,117.74509,6.7640414,110.89723,1.0988115,93.57469,3.958118,80.31223,9.10677,111.18618,8.880659,134.15533,7.8580933,94.096146,1.2042131,81.8225,Rajini
Rajini (35).wav,1163.364983,213499.197,2370.484357,625664.1705,0.064550241,0.001086467,0.32763097,0.09139367,0.064152743,0.002164871,103.359375,-208.39842,3411.1768,178.88756,813.0438,-44.365414,771.73846,59.339523,641.9778,-0.7107093,309.0824,-4.350189,243.72446,19.470985,161.87727,-17.514328,140.62413,0.99762195,117.97082,-12.314053,109.17987,-10.231299,103.59765,-0.8434723,69.929886,-10.929677,89.62041,1.5251117,61.205635,-4.292679,73.13532,0.84413165,65.52759,4.0368066,63.044567,-0.14096959,62.87981,5.4343953,93.38757,-4.390362,64.178635,Rajini
Rajini (36).wav,1747.587348,139842.2837,3202.938772,172091.554,0.060398374,0.00154059,0.41106522,0.08386149,0.133584666,0.001935787,161.4990234,-197.73763,5366.86,178.9507,553.3291,-106.72452,1175.3036,64.13176,567.59973,2.1388845,357.9863,-23.471676,199.12534,28.244799,233.66258,-28.902649,216.21469,-0.5771846,219.90958,8.141729,150.11218,-12.906464,142.19641,17.631153,68.068245,-10.469486,60.037617,2.0438747,71.85572,11.199865,54.84689,-10.50379,60.84371,10.552173,51.223137,-2.4352453,43.68487,-5.552996,50.951015,7.5344253,56.2389,Rajini
Rajini (37).wav,710.28722,113125.6089,1304.681396,514290.1934,0.050660346,0.000952224,0.40103465,0.09836954,0.0398453,0.000604732,107.6660156,-311.45236,6573.255,209.31998,1325.639,-4.698085,2016.8169,8.065824,714.60046,17.129204,903.66876,1.2755461,843.82086,12.08602,453.3581,-4.5367975,427.86005,-4.2599535,344.5467,7.694638,160.17036,0.27093512,275.5766,12.710613,162.80264,13.977132,198.38844,-7.7208176,233.96127,5.5354505,105.76594,16.533453,232.19104,-8.876056,216.97708,-6.995777,138.31166,11.39292,138.47166,-0.28733778,96.68313,Rajini
Rajini (38).wav,790.5737853,208812.0276,1407.635276,301460.391,0.019602175,0.000315686,0.35489145,0.104890235,0.048983487,0.000313363,135.9991776,-412.03915,6455.0645,195.32413,3127.9304,-2.3116832,1209.2108,-31.45409,1257.5575,11.013258,372.4079,-1.2384522,210.00975,-19.291779,350.73065,-8.408258,205.66113,-2.6604903,170.78802,-3.5676239,186.10243,0.2677168,94.26446,0.09180375,93.16487,-0.30272457,90.38484,4.5035396,91.31596,3.428339,62.24168,-2.8812172,78.8504,-3.5906744,71.543945,-2.7718205,52.43733,-5.528473,73.014145,-6.2531443,61.94551,Rajini
Rajini (39).wav,1153.874773,186185.8944,2069.566859,484727.0126,0.055866673,0.001700653,0.46302405,0.0834523,0.079171702,0.00245249,161.4990234,-268.3268,13339.007,207.19307,3465.7222,-63.17009,2295.483,-0.6810822,1152.5419,23.90724,426.3788,-9.369808,459.62292,11.89226,543.93567,3.616347,564.20996,-5.75706,355.9822,2.477592,263.59924,-0.08592916,253.52206,3.0414574,198.53085,2.0938413,162.41977,0.2845273,141.41144,6.168875,194.47066,4.654202,165.55127,1.4540288,120.76064,0.79286623,132.2661,-3.4056802,74.06195,-2.215209,108.41135,Rajini
Rajini (40).wav,1845.046757,620239.9418,3771.140231,1666745.761,0.10261748,0.008441296,0.4770865,0.089703426,0.114057492,0.00536962,143.5546875,-190.72293,20965.977,114.23779,2367.798,-12.108118,359.85422,60.46376,720.6686,-8.853561,534.5567,21.919329,671.9431,3.182206,430.20737,-4.8411603,273.82336,-10.125486,311.8127,1.2514267,280.60202,2.59755,190.812,1.4249457,133.18767,6.522715,110.41478,-6.878513,205.66136,16.96868,189.63211,-4.4081964,111.503716,-9.480382,178.22931,8.544996,93.32709,-5.02506,80.40688,1.40669,85.15423,Rajini
Rajini (41).wav,1206.803129,125101.8421,2688.315282,421857.7775,0.170490363,0.004098978,0.5372256,0.08202993,0.046302872,0.00104424,129.1992188,-127.677475,3401.6418,161.2581,712.1534,-62.894176,674.67426,55.22896,395.2337,11.973501,471.55048,5.19495,199.66536,28.572239,194.71243,-5.7438226,288.20294,11.865949,171.03665,10.226498,107.78184,11.077583,215.02524,8.801832,138.85208,-1.1944363,98.21983,8.665423,100.24617,0.4214762,110.63443,8.687942,79.01652,6.079644,89.61588,-3.9788067,95.46295,2.7932837,86.30369,-6.06123,101.81504,Rajini
Rajini (42).wav,936.1794398,39497.40605,1881.101665,150984.4577,0.13250008,0.006912047,0.35117683,0.09094881,0.059502264,0.00055853,123.046875,-176.19312,5666.2627,226.64085,926.53973,-48.881954,1051.0278,-0.40774092,558.9102,35.05457,354.74515,-10.348554,381.57605,-0.543337,249.76044,8.440396,236.98135,-5.739505,199.62422,-8.629676,157.25595,-1.5525459,108.83597,1.7547503,90.97386,-2.630401,89.19814,-3.0800197,97.925545,0.28686675,79.63007,1.5582378,101.28238,2.1386907,81.17098,0.39795288,95.05062,-4.3104,86.64071,-4.4182515,98.87294,Rajini
Rajini (43).wav,940.5433319,385334.7934,1808.745823,1176216.804,0.137372958,0.011862393,0.45719582,0.10043883,0.045590565,0.000797877,143.5546875,-201.81516,21581.602,177.95308,2963.5476,-32.992233,4590.0557,32.588955,504.70334,24.175764,659.4058,-9.7616205,505.82242,6.861233,281.5366,0.4523815,368.77896,-1.3593093,157.92671,-3.373983,165.36076,-1.8005258,118.21374,3.4706595,108.404854,-1.062769,107.43368,0.61636233,147.55756,1.3331273,110.246155,3.4339972,77.54101,1.0457991,92.451744,-2.8706102,81.47836,0.0723686,77.64752,-3.6752405,58.57291,Rajini
Rajini (44).wav,978.874377,69651.48962,1785.968089,217168.9164,0.052829644,0.006528605,0.5159489,0.079518996,0.070030063,0.000372597,161.4990234,-291.21002,13211.5205,152.05943,3281.5093,-15.810398,1520.5862,-11.350902,429.79312,13.165188,446.7142,-1.4829066,198.86508,-5.182139,172.55296,-1.6659017,143.03235,-4.3970647,138.52379,-4.7702985,122.87258,-2.2585537,75.77683,-3.7927244,50.114624,-5.655845,83.51795,-0.12514986,55.824604,-0.36988544,44.32283,-3.7998357,57.842884,-0.17733182,58.36694,1.5726165,48.37569,-1.2522941,58.85074,0.14083451,43.28895,Rajini
Rajini (45).wav,1308.983286,67950.30932,2595.551467,308315.6207,0.063664603,0.003875332,0.4857342,0.08100859,0.087616534,0.000751586,117.4538352,-186.07002,4770.9893,181.67313,846.666,-64.54314,517.7736,36.22644,388.65942,-14.145248,238.6803,-11.467172,130.7362,15.382578,115.7277,-16.01018,162.70485,8.803348,126.96393,1.7186686,104.17786,5.821621,100.5575,7.5914545,73.42207,-9.288772,63.413517,3.9962304,74.39996,-2.6889927,71.43946,0.711399,56.63733,-1.6698287,56.092083,-7.0268035,63.661335,8.230028,78.89491,-2.9004257,58.348797,Rajini
Rajini (46).wav,1688.109429,119909.824,2997.1098,372950.4998,0.062713657,0.007448846,0.5153281,0.0778058,0.133341825,0.001555261,143.5546875,-266.06628,23494.63,126.30804,3052.0864,-65.74193,2326.5283,17.352558,540.9747,-10.828372,419.47742,-11.23096,159.45815,21.414186,201.2429,-2.688732,135.49905,-1.7217977,78.855705,-2.6290195,93.96311,-6.58324,70.56536,3.375749,65.81023,-5.5585384,61.154655,3.6307578,44.31769,3.8178244,46.495438,-6.8843822,53.31093,6.1544576,52.73448,-4.07585,62.741848,-4.1904387,54.09917,5.7212224,39.84919,Rajini
Rajini (47).wav,1616.883242,304643.6553,2920.12207,702316.4011,0.22612165,0.017443891,0.38923997,0.09225401,0.093170041,0.003495196,112.3471467,-55.545444,15346.628,138.20293,1649.0027,-62.0829,749.99274,15.850562,690.29645,6.7779217,688.0028,-0.35941434,150.31079,1.1841966,261.41443,-2.5493882,151.42723,-5.052927,176.08574,10.383966,159.7276,7.9146733,189.68361,8.51297,107.17988,-4.2093487,136.42194,3.5795877,113.79154,-0.43032146,104.67445,-8.644784,108.94271,-10.729376,74.07836,3.0733461,101.486404,-3.9742732,99.63455,-1.3968949,67.56603,Rajini
Rajini (48).wav,1071.098234,104385.3577,2168.451046,336654.275,0.063770756,0.001942435,0.4224924,0.08680956,0.067312889,0.001436487,123.046875,-221.41724,1731.8915,200.64595,830.67053,-48.888443,824.0458,24.799932,698.8577,30.874392,341.1682,-13.02449,214.64241,1.6290214,251.33305,-1.8382934,204.49992,0.088320844,282.92572,-4.3958197,176.23529,-7.447579,217.07343,6.5798383,148.70609,-0.84427387,172.1342,-3.8262405,154.1985,3.0328202,131.9484,-3.141277,129.04071,-2.9160435,124.838844,2.8771777,140.29129,1.3186424,97.87723,-2.8465679,109.28878,Rajini
Rajini (49).wav,1160.478023,72688.30888,2558.149874,203305.5317,0.117377937,0.001512842,0.55874985,0.07407237,0.069591588,0.00089337,143.5546875,-148.24342,1419.7092,223.0645,230.97664,-77.97172,466.46338,39.479362,149.72041,37.086388,96.07618,-33.725906,183.74017,31.47643,133.55365,9.888967,72.68189,-18.655785,86.322845,25.956491,73.6523,1.6600666,117.63654,-7.716031,40.64282,17.88255,60.77336,-5.7293944,68.673836,-2.1681232,41.216324,10.908733,36.676716,-7.866832,54.431103,3.3788998,61.212124,5.2928123,41.451344,-10.914695,36.027534,Rajini
Rajini (50).wav,2201.668958,982975.8061,4773.140967,3427001.393,0.089064685,0.002318718,0.44871405,0.093148,0.089244982,0.005677749,129.1992188,-105.54181,3552.1414,104.70458,1194.7943,15.919562,215.34016,17.513712,146.67941,1.4212267,448.97534,4.5503635,252.05696,4.905817,204.35481,4.1105666,106.7154,-9.884521,133.4381,3.4538608,61.54014,-3.5536413,70.85382,13.742624,121.35773,-2.350734,70.36592,4.3568773,65.96504,0.75397706,38.229115,5.8253565,50.260223,-4.066121,50.666416,7.914645,36.206615,-3.6597142,34.66553,-1.4982295,34.28973,Rajini
Rajini (51).wav,1399.669103,187882.8018,2665.424053,597782.7087,0.068788246,0.00305303,0.3901525,0.10175998,0.080611121,0.002025355,112.3471467,-219.97318,8602.014,150.77773,1947.8438,-55.486584,1518.366,33.50785,799.1177,6.0900536,790.9226,-18.361246,492.88464,4.4680853,258.77737,-10.293092,323.61676,-5.99886,261.17285,-7.196027,170.50925,-4.6367455,154.7649,-2.403581,106.86817,-1.6487832,124.27144,0.3349988,111.29293,-4.0173244,88.168846,5.6636953,106.491684,-1.3633628,66.9814,-1.6529263,71.5758,4.518941,59.883656,-8.919031,91.67348,Rajini
Rajini (52).wav,1917.629205,424422.358,3587.501103,1573863.127,0.063051598,0.004088576,0.4195074,0.087517075,0.106546119,0.001989751,135.9991776,-232.71744,27808.562,117.235725,2767.3547,-50.442917,804.7887,29.817171,392.14944,-4.7038765,561.409,3.2941365,53.485794,-3.2876716,128.6137,-2.9866683,141.95367,-8.230787,214.7948,-4.8374605,84.34189,-3.6180227,136.29608,0.6223207,106.09282,-0.04043215,69.90463,-4.3055396,45.613922,-1.026294,39.824135,3.4597247,46.914326,1.5344981,61.690228,1.8132745,76.79066,-3.2742841,58.500633,-7.097576,35.450356,Rajini
Rajini (53).wav,1546.090846,170634.4372,2725.010944,297973.057,0.057263363,0.001180885,0.43211296,0.08278384,0.121420874,0.001255377,99.38401442,-219.8779,5794.182,207.0627,1365.6691,-96.82024,1194.0715,32.046307,1305.8815,27.240541,491.34995,-34.031796,494.12747,8.429154,408.45056,-6.4685984,390.08737,-18.103634,384.45068,-1.5418407,223.52298,-3.7611022,309.34482,-3.7470841,112.90304,-2.6399488,182.76823,3.2661884,165.2361,6.993026,127.742004,-1.9646758,99.31449,-3.7258935,74.69072,2.624332,121.11796,-3.0101535,104.51205,-8.5467415,128.55373,Rajini
Rajini (54).wav,1020.424051,58277.93199,1854.334111,192961.8102,0.110639787,0.013613638,0.44289553,0.09830251,0.070326551,0.00035347,151.9990809,-229.17313,17382.727,163.013,4073.8022,-29.741665,2104.5864,-13.151736,507.5359,8.114286,256.65143,-10.082518,290.63986,-8.345731,271.65692,-8.269444,177.71628,-10.80413,224.2167,-3.0510027,141.49013,-2.8944578,96.11966,-6.567863,107.907295,-5.5877414,112.66495,0.07743008,61.295868,-3.1087873,104.33417,-8.510929,96.2643,-3.5812385,48.75259,1.4359235,65.771164,-2.0568674,76.38546,-0.6568744,64.962456,Rajini
Rajini (55).wav,955.9646212,56815.08753,1853.955401,208817.7613,0.099887091,0.003777956,0.35160676,0.08670632,0.068547424,0.000637171,135.9991776,-190.60199,4312.258,228.00545,861.1114,-43.82027,774.0515,-8.774401,645.2403,38.865635,302.62955,-3.2106588,265.96878,-6.1845937,241.31775,7.1909566,181.5358,-2.5104685,164.3247,-10.059751,154.55556,-1.627045,111.386665,3.9511375,86.58384,-3.1507635,94.18462,-5.868094,122.945335,-0.11037906,123.88716,3.0150208,107.76154,0.012773411,73.036934,0.6197242,86.85578,2.5189316,94.17241,-3.0680377,79.97351,Rajini
Rajini (56).wav,2632.886621,278143.8524,4653.527069,875333.8817,0.07407088,0.001859645,0.35991973,0.09412139,0.198242188,0.002369517,123.046875,-146.80563,13185.047,90.19116,734.9993,-86.45241,679.2266,59.005596,500.238,-55.670807,420.96277,36.86073,285.8824,-7.2520857,225.14066,9.028981,208.99638,-3.3677018,191.67397,3.4725277,78.56935,27.605251,270.44623,-7.64297,151.3454,14.228747,177.87076,-9.443595,130.50488,10.899717,185.08423,-6.0146885,91.920105,2.0176268,85.03476,9.835478,162.32108,2.3072262,216.42937,21.956553,202.72156,Rajini
Rajini (57).wav,1228.365673,182306.0584,2463.282852,710384.0158,0.056126557,0.002197034,0.36817515,0.10304153,0.074431342,0.001344673,123.046875,-265.41742,6274.611,177.45004,1113.3945,-46.13997,2216.185,25.363657,787.338,16.680906,659.6081,-22.391361,671.7354,8.751943,427.87207,-9.506748,308.5603,-19.433477,426.74026,0.9441427,196.83975,-3.1911185,309.3995,-3.293165,178.32698,2.021053,202.52824,-5.9726176,187.21533,-2.4859135,145.11638,4.097168,209.6947,-9.474309,136.47304,-9.598845,128.63678,0.68770087,144.9316,-9.759818,119.15946,Rajini
str (1).wav,985.2228975,128784.9579,1905.485333,621264.4226,0.051155359,0.00231326,0.43194553,0.09803438,0.060123084,0.000954427,172.265625,-308.404,11178.506,173.72485,3643.9634,-15.930537,1654.226,7.933074,1003.95184,19.354383,960.9584,3.113378,556.9472,-5.6642146,608.8449,-11.116374,461.1132,-2.5379605,477.66434,-3.6836786,322.4957,3.7973871,287.8549,10.100966,139.31395,-1.2008021,217.30617,-6.813391,241.43433,4.919949,162.2953,8.580772,241.01738,-10.244218,176.03438,-2.3849146,185.6879,9.283256,162.22859,-8.677234,136.8613,Simbu
str (2).wav,1123.2596,237388.4066,2211.831223,1101730.998,0.062191826,0.00333238,0.3519141,0.106310315,0.065082839,0.001934942,117.4538352,-269.00162,9471.005,146.15651,2702.2595,-17.677588,1713.8698,16.812809,694.12067,6.0429125,790.6396,-8.134633,678.22754,-1.1390831,478.95648,-20.976152,341.89383,-17.03504,391.39764,-4.4747963,191.08334,-1.2857357,125.27131,-0.1200853,145.03535,-1.3700644,169.80069,-4.756477,341.53162,-1.835246,187.09355,3.5368354,198.85226,-8.910533,202.46661,-4.6936374,210.67984,5.8347497,181.84773,-10.749697,187.35126,Simbu
str (3).wav,1111.697922,230427.4345,2312.304358,986902.0781,0.047561794,0.001378434,0.42634478,0.090267085,0.063442628,0.001717855,112.3471467,-254.37445,4383.6953,177.9518,1702.5411,-23.54635,1260.4617,36.942245,902.0538,8.069175,530.484,-1.5437634,413.55878,15.062688,216.43492,-1.8427192,343.4713,2.3072207,326.06635,-5.0418544,179.95271,1.2732024,161.21294,3.6542082,125.47641,0.04105846,158.59558,0.23574981,167.05928,-7.9917793,163.73685,4.7267327,140.64526,-1.4202169,148.97993,-4.9610167,131.7161,7.377405,152.02618,-7.4137077,128.20927,Simbu
str (4).wav,1172.761553,170100.3752,2302.589581,644628.2538,0.058053573,0.001209523,0.34124804,0.093190834,0.087110627,0.001914757,112.3471467,-253.04836,8568.873,204.88324,3538.109,-53.345684,751.8643,21.472246,909.18933,13.166106,537.96375,-10.650183,390.08743,11.74499,325.29697,-0.48220646,287.07764,3.0896087,257.15982,4.561473,239.06421,3.8940606,217.2304,2.73576,181.11588,-1.4798087,151.52933,-2.4008732,182.27997,-2.464794,105.04831,8.366222,134.42122,-0.22777025,141.52557,-3.9909468,96.62981,10.5793495,120.22923,1.9494591,203.77234,Simbu
str (5).wav,1073.041795,48311.19277,2130.616827,412695.4752,0.079095342,0.001556972,0.31270102,0.10055102,0.056205418,0.000387303,135.9991776,-201.88634,5132.2803,191.60059,1118.1741,-49.019257,538.6048,45.80313,451.4926,-1.0540153,315.4143,1.4709978,138.02713,8.462832,126.30413,-15.6363125,217.1333,8.479094,91.540726,-18.988253,158.11581,-4.723767,119.253876,4.096799,55.335075,-9.628064,76.38155,6.3747253,42.953445,-6.2275276,43.023426,6.1602254,87.467926,2.260951,46.56075,-10.629405,84.434845,4.850555,34.816986,-10.725608,62.7409,Simbu
str (6).wav,1477.73852,227289.4057,2768.466797,958073.3472,0.034537878,0.000583746,0.42970395,0.08376645,0.117667809,0.001700232,135.9991776,-259.772,4639.5435,198.12543,1848.5089,-72.55719,529.53174,20.319622,776.00336,7.95106,584.13245,-7.4510045,487.76645,1.1749521,265.31754,-23.572256,618.10004,-4.050746,554.14954,-3.5949304,412.401,-3.588833,297.97424,-0.5588717,249.93388,-5.2392173,186.46764,0.44013566,179.21416,-0.99928474,252.26494,2.2678168,337.1041,-5.8002663,162.62257,-1.8360488,228.49394,7.7602105,316.42947,-8.072909,180.30238,Simbu
str (7).wav,899.7400862,72429.31754,1777.976357,480331.2775,0.062844311,0.00128568,0.3558493,0.09569991,0.051444881,0.000299819,123.046875,-257.3596,3332.6572,222.14168,1003.18994,-26.110151,1338.7625,8.28081,1106.9467,24.250404,648.2814,-11.607158,341.69138,8.613699,399.66013,-3.7896547,386.45078,-14.524245,237.41348,2.7133071,370.49744,-8.852081,222.142,0.24153793,138.18391,11.68986,210.10748,-12.447161,151.9785,0.11524066,150.19548,15.4514675,163.41794,-13.142709,185.66115,-8.99831,184.45003,12.644666,178.44676,-3.5424318,153.32547,Simbu
